,mol_id,smiles,pIC50
1904,CHEMBL2172322,OC[C@@H]1CC[C@@H](CC1)N2\C(=N\C(=O)c3cccc(c3)S(=O)(=O)NCC=C)\Nc4cc(CN5CCCCC5)ccc24,5.23
1905,CHEMBL2029687,COCCOc1cnc2ccc(cc2c1)[C@H](C)n3nnc4C=CN(C(=O)c34)c5ccc(F)c(F)c5,8.7
1906,CHEMBL2169896,Fc1ccc(cc1)c2cnc3nnn(Cc4ccc5ncccc5c4)c3n2,7.32
1907,CHEMBL2071389,Cn1cc(cn1)c2cnc(N)c(c2)C(=O)NCc3ccc(F)c(F)c3,6.32
1908,CHEMBL2170965,Fc1ccc(cc1)c2cnc3nnc(CSc4ncnc5[nH]ncc45)n3n2,6.28
1909,CHEMBL2170957,Oc1ccc(Cc2nnc3ncc(nn23)c4ccc(F)cc4)cc1,8.15
1910,CHEMBL2148138,COC1CCN(CC1)c2cnc3cc(cc(NCc4nnc5ccc(nn45)c6ccc(F)cc6)c3n2)C(F)(F)F,6.06
1911,CHEMBL2148053,Cc1ccc(cc1)S(=O)(=O)O.CC(C)(C(=O)NCCn2ccc3ncnc(Nc4ccc(Oc5cccc(Cl)c5)c(Cl)c4)c23)S(=O)(=O)C,5.41
1912,CHEMBL3356907,CNC(=O)c1cccc(F)c1Nc2nc(Nc3cccc(NC(=O)CNC(=O)OC(C)(C)C)c3)ncc2Cl,8.15
1913,CHEMBL3357460,CC(C)S(=O)(=O)c1ccccc1Nc2nc(Nc3cccc(NC(=O)CN4CC5CC4CN5)c3)ncc2Cl,6.79
1914,CHEMBL3357463,CC(C)S(=O)(=O)c1ccccc1Nc2nc(Nc3cccc(NC(=O)CN4CCC5CNCC45)c3)ncc2Cl,6.35
1915,CHEMBL3360681,Nc1nccc(Oc2ccc(NC(=O)C3(CC3)C(=O)Nc4ccc(F)cc4)cc2F)c1NCC(=O)O,4.7
1916,CHEMBL3360673,Oc1ccc(CN2C(=O)Nc3c2nc(Oc4ccc(NC(=O)C5=CC=CN(C5=O)c6ccc(F)cc6)cc4F)c7cccnc37)cc1,5.44
1917,CHEMBL3360181,COc1cc(NCc2ccc3cnc4NC(=O)N(Cc5ccccc5)c4c3n2)ccn1,5.41
1918,CHEMBL3356906,CNC(=O)c1ccccc1Nc2nc(Nc3cccc(NC(=O)CN)c3)ncc2Cl,8.19
1919,CHEMBL1927772,Fc1cc(F)cc(CC(=O)N[C@@H](Cc2ccccc2)C(=O)Nc3ccc(cc3)c4cn5c6ccccc6sc5n4)c1,6.12
1920,CHEMBL2402846,C(Cn1cc(cn1)c2ccc3cn(Cc4ccc5ncccc5c4)nc3c2)OC6CCCCO6,6.35
1921,CHEMBL2029565,COc1cnc2ccc(cc2c1)[C@H](C)n3nnc4C=CN(C(=O)c34)c5cc(C)ns5,8.7
1922,CHEMBL2442126,CC(Sc1cc(cnc1N)c2cnn(c2)C3CCNCC3)c4c(Cl)ccc(F)c4Cl,7.79
1923,CHEMBL2029678,COCCOc1cnc2ccc(cc2c1)[C@H](C)n3nnc4C=CN(C(=O)c34)c5cc(C)ns5,9.0
1924,CHEMBL2029682,C[C@@H](c1ccc2ncccc2c1)n3nnc4C=CN(C(=O)c34)c5ccc(C)s5,7.41
1925,CHEMBL2029683,C[C@@H](c1ccc2ncccc2c1)n3nnc4C=CN(C(=O)c34)c5cnn(C)c5,8.52
1926,CHEMBL2172394,C\C=C(\C=O)/[C@@H](CC=O)CC(=O)OCCc1ccc(O)cc1,5.26
1927,CHEMBL1644809,CNC(=O)c1cccc(F)c1Nc2nc(Nc3ccc4CCCC(=O)Nc4c3)ncc2Cl,7.52
1928,CHEMBL1950200,CN1CCC2(CC1)C(=O)Nc3cc(ccc23)c4ncc5ncn(Cc6ccc7ncccc7c6)c5n4,4.82
1929,CHEMBL3417459,CN(C)CCCCOC(=O)Nc1cccc(CN2N=C(Nc3ccccc3)C=CC2=O)c1,6.44
1930,CHEMBL3417484,Fc1ccc2ccn(C3=NN(Cc4cccc(c4)c5ncc(OCCN6CCOCC6)cn5)C(=O)C=C3)c2c1,8.64
1931,CHEMBL3582290,CNC(=O)c1cccc(c1)c2cc(F)c3ncc(Cc4ccc5ncccc5c4)n3c2,8.22
1932,CHEMBL462232,Cn1cnc(c1)c2cc3nccc(Oc4ccc(NC(=O)N5CCN(C5=O)c6ccccc6)cc4F)c3s2,7.16
1933,CHEMBL2419645,CC\C(=N/NC(=O)Nc1ccc(Oc2ccnc3cc(OCCCN4CCCCC4)c(OC)cc23)c(F)c1)\c5ccccc5,7.34
1934,CHEMBL566623,Cn1ccnc1C(=O)c2cc3nccc(Oc4ccc(NC(=O)CC(=O)Nc5ccccc5)cc4F)c3s2,7.44
1935,CHEMBL565603,CCn1cnc(c1)c2cc3nccc(Oc4ccc(NC(=O)CC(=O)Nc5cccc(F)c5)cc4F)c3s2,7.28
1936,CHEMBL1096519,Nc1cc(Oc2ccc(Nc3nccnc3C(=O)Nc4ccc(F)cc4F)cc2F)ccn1,7.16
1937,CHEMBL602703,Cn1cnc(c1)c2cc3nccc(Oc4ccc(NC(CC(=O)Nc5ccccc5)C(F)(F)F)cc4F)c3s2,6.92
1938,CHEMBL1087984,COc1cc2nccc(Oc3ccc(NC(=O)c4cnn(c5ccccc5)c4C(F)(F)F)cc3F)c2cc1OC,6.7
1939,CHEMBL1095356,CN(C)C(=O)c1ccc(cc1)c2cc3nccc(Oc4ccc(NC(=O)c5cnn(c6ccccc6)c5C(F)(F)F)cc4F)c3s2,7.3
1940,CHEMBL1095360,COCCNC(=O)c1ccc(nc1)c2cc3nccc(Oc4ccc(NC(=O)c5cnn(c6ccccc6)c5C(F)(F)F)cc4F)c3s2,7.22
1941,CHEMBL3582289,CCO\N=C(/C)\c1cc(F)c2ncc(Cc3ccc4ncccc4c3)n2c1,8.01
1942,CHEMBL585205,CCn1cnc(c1)c2cc3nccc(Oc4ccc(NC(=O)CC(=O)NC5CCCCC5)cc4F)c3s2,6.23
1943,CHEMBL584701,CCn1cnc(c1)c2cc3nccc(Oc4ccc(NC(=O)CC(=O)Nc5ccccc5O)cc4F)c3s2,6.22
1944,CHEMBL2419661,COc1cc2c(Oc3ccc(NC(=O)N\N=C\c4ccc(Cl)cc4)cc3F)ccnc2cc1OCCCN5CCC(C)CC5,7.58
1945,CHEMBL2419677,COc1cc2c(Oc3ccc(NC(=O)N\N=C\c4c(C)cc(C)cc4C)cc3F)ccnc2cc1OCCCN5CCCCC5,6.72
1946,CHEMBL2419673,COc1cc2c(Oc3ccc(NC(=O)N\N=C\c4ccc(cc4)[N+](=O)[O-])cc3F)ccnc2cc1OCCCN5CCCCC5,7.46
1947,CHEMBL2419671,COc1cc2c(Oc3ccc(NC(=O)N\N=C\c4ccccc4C#N)cc3F)ccnc2cc1OCCCN5CCCCC5,7.62
1948,CHEMBL2419657,COc1cc2c(Oc3ccc(NC(=O)N\N=C\c4ccccc4)cc3F)ccnc2cc1OCCCN5CCCCC5,7.54
1949,CHEMBL2419655,COc1cc2c(Oc3ccc(NC(=O)N\N=C\c4ccc(cc4)C(F)(F)F)cc3F)ccnc2cc1OCCCN5CCOCC5,7.02
1950,CHEMBL2419649,COc1cc2c(Oc3ccc(NC(=S)N\N=C\c4occc4)cc3F)ccnc2cc1OCCCN5CCCCC5,6.92
1951,CHEMBL2431824,COc1ccc(cc1C)c2ccc3nnc([C@@H](C)c4ccc5ncccc5c4)n3n2,8.05
1952,CHEMBL2170966,CNc1snc(SCc2nnc3ncc(nn23)c4ccc(F)cc4)c1C(=O)N,8.52
1953,CHEMBL2170811,COc1ccc(Cn2nnc3ncc(nc23)c4ccc(F)cc4)cc1,5.54
1954,CHEMBL2401818,Nc1ncc2c(coc2c1OC(CC#C)c3c(Cl)ccc(F)c3Cl)c4cnn(c4)C5CCNCC5,7.16
1955,CHEMBL2401810,CC(Oc1c(N)ncc2c(coc12)c3cnn(c3)C4CCNCC4)c5c(Cl)c(F)cc(F)c5Cl,7.38
1956,CHEMBL3582302,Fc1cc(ccc1C(=O)NCc2ccccn2)c3cc(F)c4ncc(Cc5ccc6ncccc6c5)n4c3,8.08
1957,CHEMBL1823254,Fc1ccc(Cn2nnc3ncc(nc23)c4ccc(OCCN5CCOCC5)cc4)cc1,6.77
1959,CHEMBL1921807,O=C1NC=Cc2c(Cc3nnc4ccc(nn34)c5cn[nH]c5)cccc12,8.3
1960,CHEMBL1922225,CC(C)C(=C)CC[C@@H](C)[C@H]1CC[C@H]2[C@H](CCc3cc(O)ccc3C)C(=O)CC[C@]12C,4.56
1962,CHEMBL1824885,CC(Oc1cc(cnc1N)c2ccc(cc2)C(=O)NCCN3CCCC3)c4c(Cl)ccc(F)c4Cl,6.94
1964,CHEMBL522196,COc1ccc2c(OCc3nnc4ccc(nn34)c5ccc(F)c(F)c5)ccnc2c1,8.05
1965,CHEMBL1824876,CC(Oc1cc(cnc1N)c2ccc(cc2)C(=O)N3CCC[C@@H]3CN4CCCC4)c5c(F)ccc(F)c5Cl,6.41
1966,CHEMBL3417483,CN1CCN(CCCCCOC(=O)Nc2cccc(CN3N=C(C=CC3=O)n4ccc5ccc(F)cc45)c2)CC1,8.0
1967,CHEMBL1796185,Cc1ccc(C)n1c2ccc(cc2)C(=O)NNC(=O)C(=O)c3c[nH]c4ccccc34,4.8
1968,CHEMBL3334556,OCCn1cc(cn1)c2cnc3nnn(Cc4c[nH]c5ncccc45)c3n2,8.0
1969,CHEMBL2333163,O\N=C(/Cc1cc(Br)c(O)c(Oc2ccc(CCNC(=O)\C(=N\O)\Cc3cc(Br)c(O)c(c3)c4cc(C\C(=N/O)\C(=O)NCCc5ccc(O)c(Br)c5)cc(Br)c4O)cc2Br)c1)\C(=O)NCCc6ccc(O)c(Br)c6,6.1
1970,CHEMBL3334570,C[C@H](c1ccn2nccc2c1)n3nnc4ncc(nc34)c5cnn(CCO)c5,7.52
1971,CHEMBL3334553,Cn1cc(cn1)c2cnc3ncn(Cc4ccc5ncccc5c4)c3n2,7.02
1972,CHEMBL2029681,C[C@@H](c1ccc2ncccc2c1)n3nnc4C=CN(C(=O)c34)c5cc(C)cs5,8.15
1973,CHEMBL2029682,C[C@@H](c1ccc2ncccc2c1)n3nnc4C=CN(C(=O)c34)c5ccc(C)s5,8.15
1974,CHEMBL2029684,COc1cnc2ccc(Cn3nnc4C=CN(C(=O)c34)c5cc(F)cc(F)c5)cc2c1,7.92
1975,CHEMBL2029686,COCCOc1cnc2ccc(cc2c1)[C@H](C)n3nnc4C=CN(C(=O)c34)c5cc(F)cc(F)c5,9.0
1976,CHEMBL3780566,COc1cc2c(Oc3ccc(NC(=O)C4=C(Cl)c5ccccc5N(C4=O)c6ccccc6)cc3F)ccnc2cc1OCCCN7CCCCC7,7.74
1977,CHEMBL3394473,COc1cc(NC(=O)C2(CC2)C(=O)Nc3ccc(cc3)c4cccc5[nH]nc(N)c45)ccc1F,7.3
1978,CHEMBL1802590,CS(=O)(=O)Nc1ccc2C=Cc3ncc(cc3C(=O)c2c1)N4CCC5(CC4)OCCO5,6.1
1979,CHEMBL2442118,CC(Sc1cc(cnc1N)c2ccc(cc2)C(=O)N3CCC(CC3)N4CCCC4)c5c(Cl)ccc(F)c5Cl,7.66
1980,CHEMBL2442139,CC(Sc1cc(cnc1N)c2ccc(OCC(=O)N3CCOCC3)cc2)c4c(Cl)ccc(F)c4Cl,7.3
1981,CHEMBL2442138,CC(Sc1cc(cnc1N)c2ccc3NC(=O)Cc3c2)c4c(Cl)ccc(F)c4Cl,6.88
1982,CHEMBL1802831,CN(C)S(=O)(=O)Nc1ccc2C=Cc3ncc(cc3C(=O)c2c1)c4cnn(CC(=O)N5CCOCC5)c4,6.54
1983,CHEMBL1802829,CN(C)S(=O)(=O)Nc1ccc2C=Cc3ncc(cc3C(=O)c2c1)c4cnn(C)c4,7.1
1984,CHEMBL3977931,COc1cc2c(Oc3ccc(NC(=O)c4cn(cn4)c5ccccc5OC(F)(F)F)cc3F)ccnc2cc1OCCCN6CCN(C)CC6,7.37
1985,CHEMBL3818738,Cn1cc(cn1)c2ccc3nnc(Sc4ccc5ncc6NC(=O)COc6c5c4)n3c2,8.03
1986,CHEMBL3818928,COCCN1C(=O)COc2c1cnc3ccc(Sc4nnc5c(F)cc(cn45)c6cnn(C)c6)cc23,7.94
1987,CHEMBL3093587,CN1C=C(C(=O)Nc2ccc(Oc3ccc4nc(NC(=O)C5CC5)cn4n3)cc2)C(=O)N1c6ccccc6,6.48
1988,CHEMBL3093579,Cl.CC1=CC=C(C(=O)Nc2ccc(Oc3ccc4nc(NC(=O)C5CC5)cn4c3)c(F)c2)C(=O)N1c6ccccc6,8.72
1989,CHEMBL1802833,CN(C)S(=O)(=O)Nc1ccc2C=Cc3ncc(cc3C(=O)c2c1)c4cnn(CCCO)c4,8.52
1990,CHEMBL1170607,Cl.Nc1ncc(cc1c2oc3ccccc3n2)c4cnn(c4)C5CCOCC5,6.37
1991,CHEMBL1170009,Cl.COCC(=O)N1CCC(CC1)n2cc(cn2)c3cnc(N)c(c3)c4oc5ccccc5n4,7.77
1994,CHEMBL3414924,COc1cnc2ccc(cc2c1)[C@@H](C)c3nnc4c(F)cc(cn34)c5onc(C)c5,6.43
1995,CHEMBL3414577,Cc1cc(sn1)c2cc(F)c3nnc(n3c2)[C@](C)(F)c4ccc5ncccc5c4,8.3
1996,CHEMBL3414743,Cn1cc(cn1)c2cc(F)c3nnc(Cc4ccc5ncc(O)cc5c4)n3c2,7.29
1997,CHEMBL3414740,Fc1cc(cn2c(nnc12)C(F)(F)c3ccc4ncccc4c3)c5cnn(c5)C6CC6,7.62
1998,CHEMBL3414735,Fc1cc(cn2c(nnc12)C(F)(F)c3ccc4ncccc4c3)c5ccccn5,7.92
1999,CHEMBL3905284,COc1cccc(\C=N\Nc2ncc(Cl)c(Nc3ccccc3S(=O)(=O)C(C)C)n2)c1,6.42
2000,CHEMBL3798619,C(Oc1ccc(cc1)c2cnc3nnc(Cc4c[nH]c5ccccc45)n3n2)c6ccccc6,6.38
2001,CHEMBL3798905,FC(F)(c1ccc2ncccc2c1)c3nnc4ncc(nn34)c5occc5,9.3
2002,CHEMBL3800061,FC(F)(c1ccc2ncccc2c1)c3nnc4ncc(nn34)c5ccccc5,8.55
2003,CHEMBL2133806,Cn1cc(cn1)c2ccc3nnc(n3n2)C(F)(F)c4ccc5ncccc5c4,9.02
2004,CHEMBL1822006,CN(c1cccc(Cl)c1)S(=O)(=O)c2ccc3NC(=O)\C(=C/c4[nH]c(C)c(CCCN5CCOCC5)c4C)\c3c2,6.77
2005,CHEMBL503090,Fc1ccc(CC(=O)NC(=O)Nc2ccc(Oc3ccnc4[nH]ccc34)c(F)c2)cc1,6.96
2006,CHEMBL3799924,CCn1cc(cn1)c2cnc3nnc(Cc4ccc5ncccc5c4)n3n2,8.39
2007,CHEMBL3798623,[O-][N+](=O)c1cccc(c1)c2cnc3nnc(Cc4ccc5ncccc5c4)n3n2,8.7
2008,CHEMBL3798746,C(c1ccc2ncccc2c1)c3nnc4ncc(nn34)c5cnn(c5)C6CCNCC6,7.98
2009,CHEMBL462914,CN1CCN(CC1)c2cnc3cc(cc(c4ccc(O)cc4)c3n2)C(F)(F)F,6.1
2010,CHEMBL488646,COc1cc(cc(OC)c1OC)C2=C(CNC2=O)c3cn(COC(C)(C)C)c4ccccc34,4.54
2011,CHEMBL2148126,COc1ccc2nnc(CNc3cc(cc4ncc(nc34)N5CCN(C)CC5)C(F)(F)F)n2n1,5.57
2012,CHEMBL2148132,CN1CCN(CC1)c2cnc3cc(cc(NCc4nnc5ccc(nn45)c6cccc(F)c6)c3n2)C(F)(F)F,6.42
2013,CHEMBL1802913,COCCCN(C)S(=O)(=O)Nc1ccc2C=Cc3ncc(cc3C(=O)c2c1)c4cnn(C)c4,7.24
2014,CHEMBL1802911,Cn1cc(cn1)c2cnc3C=Cc4ccc(NS(=O)(=O)N5CCC5)cc4C(=O)c3c2,7.15
2015,CHEMBL1802909,CN(Cc1cnccn1)S(=O)(=O)Nc2ccc3C=Cc4ncc(cc4C(=O)c3c2)c5cnn(C)c5,7.12
2016,CHEMBL1802908,CCN(CC)S(=O)(=O)Nc1ccc2C=Cc3ncc(cc3C(=O)c2c1)c4cnn(C)c4,6.96
2017,CHEMBL1950193,CN1CCC2(CC1)C(=O)Nc3ccc(cc23)c4cnc5nnn(Cc6ccc7ncccc7c6)c5n4,6.64
2018,CHEMBL1825134,CC(Oc1cc(cnc1N)c2cnn(c2)C3CNC3)c4c(Cl)ccc(F)c4Cl,7.23
2019,CHEMBL1825135,CC(Oc1cc(cnc1N)c2cnn(c2)[C@H]3CCNC3)c4c(Cl)ccc(F)c4Cl,7.36
2020,CHEMBL507573,CC(C)(C)N1C=CC=C(C(=O)Nc2ccc(Oc3ccnc4[nH]ccc34)c(F)c2)C1=O,6.0
2021,CHEMBL510316,Fc1cc(NC(=O)C2=CC=CN(C2=O)c3cccnc3)ccc1Oc4ccnc5[nH]ccc45,7.16
2022,CHEMBL517293,Nc1nccc(Oc2ccc(NC(=O)C3=CC=CN(C3=O)c4ccc(F)cc4)cc2F)c1CO,8.47
2023,CHEMBL502331,COc1cc2c(Oc3ccc(cc3F)C4=CN=C(Cc5ccccc5)N(C)C4=O)ccnc2cc1OCCCn6cncn6,7.54
2024,CHEMBL3260969,CCn1cnc(c1)c2cc3nccc(Oc4ccc(NC(=S)N5CCN(C5=O)c6ccc(F)cc6)cc4F)c3s2,7.57
2025,CHEMBL453850,Fc1ccc(CN2C=CC=C(C(=O)Nc3ccc(Oc4ccnc5[nH]ccc45)c(F)c3)C2=O)cc1,8.09
2026,CHEMBL508633,OCCN1C=C(C(=O)Nc2ccc(Oc3ccnc4[nH]ccc34)c(F)c2)C(=O)C(=C1)c5ccc(F)cc5,8.42
2027,CHEMBL503139,COc1ccc(cc1F)N2C=C(C(=O)Nc3ccc(Oc4ccnc5[nH]ccc45)c(F)c3)C(=O)C(=C2)c6ccc(F)cc6,8.64
2028,CHEMBL515858,CN1CCN(Cc2c(N)nccc2Oc3ccc(NC(=O)C4=CC=CN(C4=O)c5ccc(F)cc5)cc3F)CC1,8.23
2029,CHEMBL1615181,O=C(CCc1ccc2C=Cc3ncc(cc3C(=O)c2c1)c4cnn(c4)C5CCNCC5)NCc6ccccn6,7.55
2030,CHEMBL1824873,Nc1ncc(cc1OCc2ccc(Cl)cc2Cl)c3ccc(cc3)C(=O)N4CCC[C@@H]4CN5CCCC5,6.39
2031,CHEMBL1813632,Fc1ccc(cc1)N2C=CC=C(C(=O)Nc3ccc(Oc4ncnc5scc(c6ccccc6)c45)c(F)c3)C2=O,7.45
2032,CHEMBL524364,Fc1ccc(CC(=O)NC(=O)Nc2ccc(Oc3ccnc4[nH]cc(c5cccnc5)c34)c(F)c2)cc1,8.7
2033,CHEMBL462493,COc1cc2nccc(Oc3ccc(cc3F)C4=CN=C(Nc5ccccc5F)N(C)C4=O)c2cc1OC,7.35
2034,CHEMBL1824866,Nc1ncc(cc1OCc2c(Cl)cccc2Cl)c3ccc(cc3)C(=O)N4CCC[C@@H]4CN5CCCC5,5.75
2035,CHEMBL515659,CN1CCN(CC1)c2cnc3cc(cc(NCc4cccc5nonc45)c3n2)C(F)(F)F,7.51
2036,CHEMBL2442134,CC(Sc1cc(cnc1N)c2cnn(c2)C3CCN(CC3)C(=O)CO)c4c(Cl)ccc(F)c4Cl,7.42
2037,CHEMBL563356,[O-][N+](=O)c1cccc(c1)S(=O)(=O)n2ccc3ncccc23,7.16
2038,CHEMBL251780,CN1CCN(CCOc2cn3ncnc(Oc4ccc(NC(=O)c5cccc(c5)C(=O)C)cc4F)c3c2C)CC1,7.05
2039,CHEMBL1823479,COc1cc2ncnc(Oc3ccc(NC(=O)NC(=O)c4c(F)cccc4F)nc3)c2cc1OC,6.37
2040,CHEMBL1824877,CC(Oc1cc(cnc1N)c2ccc(cc2)C(=O)N3CCC[C@@H]3CN4CCCC4)c5c(Cl)cccc5Cl,6.85
2041,CHEMBL1824882,CC(Oc1cc(NC(=O)c2ccccc2)cnc1N)c3c(Cl)ccc(F)c3Cl,5.54
2042,CHEMBL1824894,CC(Oc1cc(cnc1N)c2cnn(C)c2)c3c(Cl)ccc(F)c3Cl,7.36
2043,CHEMBL1824895,CC(Oc1cc(cnc1N)c2cnn(c2)C(C)(C)C(=O)NCCN(C)C)c3c(Cl)ccc(F)c3Cl,7.18
2044,CHEMBL1825132,CC(Oc1cc(cnc1N)c2cnn(CC3CNC3)c2)c4c(Cl)ccc(F)c4Cl,7.34
2045,CHEMBL465131,Cn1cnc(c1)c2cc3nccc(Oc4ccc(NC(=O)C5(CC5)C(=O)Nc6ccccc6)cc4F)c3s2,7.55
2046,CHEMBL510676,Cn1ccnc1c2cc3nccc(Oc4ccc(NC(=O)N5CCN(C5=O)c6ccccc6)cc4F)c3s2,7.58
2047,CHEMBL2442112,C[C@H](Sc1cc(cnc1N)c2cnn(c2)C3CCNCC3)c4c(Cl)ccc(F)c4Cl,6.77
2048,CHEMBL2032017,COc1ccc2c(Oc3ccc(NC(=O)C4=C(N(C)N(C4=O)c5ccccc5)c6cnccn6)nc3)ccnc2c1,7.5
2051,CHEMBL1824378,CCOc1cc(OCCCN2CCCC2)ccc1C(=O)Nc3cccc(O)c3,5.45
2053,CHEMBL1822789,OCCCNc1nccc(n1)c2[nH]c(nc2c3cccc(OCc4ccccn4)c3)c5c(Cl)cc(OCCO)cc5Cl,7.66
2055,CHEMBL1824389,O=C(Nc1ccccn1)c2ccc(OCCCN3CCCC3)cc2OCc4ccccc4,5.1
2056,CHEMBL2431822,C[C@@H](c1ccc2ncccc2c1)c3nnc4ccc(nn34)c5ccc(F)c(F)c5,7.92
2057,CHEMBL552195,[O-][N+](=O)c1ccccc1S(=O)(=O)c2c[nH]c3ncccc23,7.12
2058,CHEMBL205372,COc1cc2nccc(Oc3ccc(NC(=S)NC(=O)Cc4ccccc4)cc3)c2cc1OC,8.7
2059,CHEMBL447616,CN1CCN(Cc2ccc(cc2)c3cc4nccc(Oc5ccc(NC(=O)N6CCN(C6=O)c7ccccc7)cc5F)c4s3)CC1,7.54
2060,CHEMBL254085,N[C@@H]1CCN(Cc2ccn3ncnc(Oc4ccc(NC(=O)NC(=O)Cc5ccc(F)cc5)cc4F)c23)C[C@H]1O,7.43
2061,CHEMBL450786,Cc1[nH]c(\C=C\2/C(=O)Nc3ccc(cc23)S(=O)(=O)Cc4c(Cl)cccc4Cl)c(C)c1C(=O)N5CCC[C@@H]5CN6CCCC6,8.05
2062,CHEMBL460702,CCOC1=C(C(=O)Nc2ccc(Oc3ccnc(N)c3Cl)c(F)c2)C(=O)N(C=C1)c4ccc(F)cc4,8.41
2063,CHEMBL2431818,Oc1ccc(Cc2nnc3ccc(nn23)c4ccc(F)cc4)cc1,5.88
2064,CHEMBL429490,Fc1ccc(CC(=O)NC(=O)Nc2ccc(Oc3ncnn4ccc(CNC5CCNCC5)c34)c(F)c2)cc1,6.82
2066,CHEMBL400726,NCC1CN(Cc2ccn3ncnc(Oc4ccc(NC(=O)NC(=O)Cc5ccc(F)cc5)cc4F)c23)C1,6.75
2067,CHEMBL518676,Cn1cnc(c1)c2cc3nccc(Oc4ccc(NC(=S)N5CCN(C5=O)c6ccccc6)cc4F)c3s2,7.62
2068,CHEMBL404639,Fc1cc(NC(=S)NC(=O)Cc2ccccc2)ccc1Oc3ccnc4cc(sc34)c5ccccn5,7.21
2069,CHEMBL256786,Fc1cc(NC(=S)NC(=O)Cc2ccccc2)ccc1Oc3ccnc4cc(sc34)c5cncnc5,7.2
2070,CHEMBL253223,Cc1ccn2ncnc(Oc3ccc(NC(=O)CC(=O)Nc4ccc(F)cc4)cc3F)c12,6.11
2071,CHEMBL399920,CN1CCN(CCOc2cn3ncnc(Oc4ccc(NC(=O)c5cc(C)ccc5F)cc4F)c3c2C)CC1,7.05
2072,CHEMBL492760,N#Cc1ccc2[nH]c(c3ccncc3)c(c4ccccc4)c2n1,5.68
2073,CHEMBL1939489,CNC(=O)c1cccc(F)c1Nc2nc(Nc3ccc4c(NC(=O)[C@H](CC4(C)C)NC(=O)COC)c3)ncc2Cl,7.58
2074,CHEMBL1939494,CNC(=O)c1cccc(F)c1Nc2nc(Nc3ccc4c(NC(=O)[C@H](CC4(C)C)NC(=O)OC)c3)ncc2Cl,7.92
2075,CHEMBL2401829,COC(=O)N1CCC(=CC1)c2coc3c(O[C@H](C)c4c(Cl)ccc(F)c4Cl)c(N)ncc23,6.11
2077,CHEMBL2401821,C[C@@H](Oc1c(N)ncc2c(coc12)c3ccccc3)c4c(Cl)ccc(F)c4Cl,6.23
2079,CHEMBL462835,CCn1cnc(c1)c2cc3nccc(Oc4ccc(NC(=O)N5CCN(C5=O)c6ccccc6OC)cc4F)c3s2,7.58
2080,CHEMBL256920,CSc1cc2nccc(Oc3ccc(NC(=S)NC(=O)Cc4ccccc4)cc3F)c2s1,6.89
2081,CHEMBL1822206,CCn1ccnc1c2cc3cccc(Oc4ccc(NC(=S)NC(=O)Cc5ccccc5)cc4F)c3s2,6.97
2082,CHEMBL402792,Cn1cc(cn1)c2cc3nccc(Oc4ccc(NC(=S)NC(=O)Cc5ccccc5)cc4F)c3s2,7.62
2083,CHEMBL1823125,CNC(=O)c1ccc(cc1)c2ccc3nnc(COc4ccnc5cc(OC)ccc45)n3n2,8.22
2084,CHEMBL518656,Nc1nccc(Oc2ccc(NC(=O)C3=CC=CN(C3=O)c4ccc(F)cc4)cc2F)c1C#CCO,8.57
2085,CHEMBL399698,CN1CCN(CCOc2cn3ncnc(Oc4ccc(NC(=O)CC(=O)Nc5ccc(F)cc5)cc4F)c3c2C)CC1,7.4
2086,CHEMBL2148127,CN1CCN(CC1)c2cnc3cc(cc(NCc4nnc5ccc(nn45)c6cccs6)c3n2)C(F)(F)F,6.18
2087,CHEMBL2148128,CN1CCN(CC1)c2cnc3cc(cc(NCc4nnc5ccc(nn45)c6ccsc6)c3n2)C(F)(F)F,6.36
2088,CHEMBL2148133,CN1CCN(CC1)c2cnc3cc(cc(NCc4nnc5ccc(nn45)c6cccc(Cl)c6)c3n2)C(F)(F)F,6.59
2089,CHEMBL2148136,CC(=O)N1CCN(CC1)c2cnc3cc(cc(NCc4nnc5ccc(nn45)c6ccc(F)cc6)c3n2)C(F)(F)F,6.51
2090,CHEMBL1824383,Fc1cccc(NC(=O)c2ccc(OCCCN3CCCC3)cc2OCc4ccccc4)c1,5.97
2091,CHEMBL1824386,Cc1ccc(NC(=O)c2ccc(OCCCN3CCCC3)cc2OCc4ccccc4)cc1O,5.87
2092,CHEMBL454357,CN1C=C(C(=O)Nc2ccc(Oc3ccnc4[nH]ccc34)c(F)c2)C(=O)C(=C1)c5ccc(F)cc5,8.51
2093,CHEMBL2312304,Clc1ccc(Cl)c(CNc2ncc(C(=O)NCCCN3CCOC3=O)c(NC4CCCC4)n2)c1,5.22
2094,CHEMBL1824603,CS(=O)(=O)Nc1cccc(NC(=O)c2ccc(OCCCN3CCCC3)cc2OCc4ccccc4)c1,5.21
2097,CHEMBL254964,Fc1cc(NC(=S)NC(=O)Cc2ccccc2)ccc1Oc3ccnc4cc(sc34)C(=O)N5CCCC5,7.27
2098,CHEMBL561180,Nc1cccc(c1)S(=O)(=O)n2ccc3ncccc23,5.36
2099,CHEMBL472552,COc1cc2nccc(Oc3ccc(NC(=O)NC(=O)c4ccccc4)nc3)c2cc1OC,6.32
2101,CHEMBL551458,CN1CCN(CC1)c2ccc(cn2)c3cnc4ccn(c4c3)S(=O)(=O)c5cccc6nonc56,7.82
2102,CHEMBL1796183,Ic1ccc(cc1)C(=O)NNC(=O)C(=O)c2c[nH]c3ccccc23,4.85
